Budget,DISCLOSEPolicy_Benefit_100,DISCLOSEPolicy_100_0.25,DISCLOSEPolicy_100_0.5,DISCLOSEPolicy_100_0.75,StaticPolicy_Benefit_100,StaticPolicy_100_0.25,StaticPolicy_100_0.5,StaticPolicy_100_0.75,MCTSPolicy_Benefit_100,MCTSPolicy_100_0.25,MCTSPolicy_100_0.5,MCTSPolicy_100_0.75
16,68.44626865671641,0.0,78.0,88.0,62.96268656716418,0.0,78.0,88.0,71.42537313432835,0.0,88.0,118.0
17,71.96417910447761,0.0,88.0,125.0,65.55820895522388,0.0,88.0,88.0,73.23880597014926,0.0,88.0,125.0
18,77.55373134328359,0.0,88.0,135.0,74.1731343283582,0.0,88.0,125.0,79.1089552238806,0.0,88.0,135.0
19,80.78507462686566,0.0,88.0,135.0,77.47014925373135,0.0,88.0,135.0,84.57313432835821,0.0,88.0,135.0
20,86.14477611940299,55.0,88.0,135.0,82.54776119402985,0.0,88.0,143.0,85.88358208955223,47.0,88.0,135.0
21,94.07611940298507,55.0,88.0,143.0,89.63432835820896,0.0,88.0,143.0,90.28059701492538,55.0,88.0,135.0
22,95.95671641791044,55.0,88.0,143.0,91.3268656716418,0.0,88.0,143.0,92.04626865671642,55.0,88.0,143.0
23,95.95671641791044,55.0,88.0,143.0,91.3268656716418,0.0,88.0,143.0,93.84925373134328,55.0,88.0,143.0
24,105.05671641791045,55.0,88.0,151.0,99.81641791044777,47.0,88.0,143.0,101.10597014925374,61.0,88.0,147.5
25,105.5865671641791,55.0,88.0,151.0,99.81641791044777,47.0,88.0,143.0,104.12835820895522,61.0,88.0,151.0
26,107.04328358208956,61.0,88.0,151.0,101.27313432835821,49.0,88.0,143.0,105.12388059701493,61.0,88.0,151.0
27,111.00895522388059,61.0,88.0,159.0,111.40746268656716,55.0,88.0,166.0,108.85671641791045,61.0,88.0,157.0
28,111.85671641791045,61.0,88.0,165.0,111.49850746268656,55.0,88.0,166.0,111.79701492537313,61.0,88.0,165.0
29,111.85671641791045,61.0,88.0,165.0,111.49850746268656,55.0,88.0,166.0,112.40298507462687,63.0,88.0,165.0
30,114.36865671641792,61.0,88.0,166.0,114.17462686567164,61.0,88.0,166.0,116.8268656716418,63.0,102.0,166.0
31,115.61492537313433,61.0,88.0,166.0,114.17462686567164,61.0,88.0,166.0,118.94328358208955,63.0,102.0,166.0
32,116.05223880597015,61.5,95.0,166.0,114.17462686567164,61.0,88.0,166.0,119.6955223880597,63.0,102.0,179.0
33,120.0044776119403,63.0,116.0,166.0,119.63283582089552,63.0,110.0,179.75,122.02537313432836,63.0,116.0,180.0
34,122.61940298507463,63.0,118.0,180.0,121.29850746268657,63.0,116.0,179.75,124.36716417910448,63.0,118.0,188.0
35,123.49104477611941,63.0,118.0,180.0,121.72238805970149,63.0,116.0,180.0,126.41791044776119,63.0,124.0,188.0
36,123.49104477611941,63.0,118.0,180.0,121.72238805970149,63.0,116.0,180.0,126.72686567164179,63.0,124.0,188.0
37,125.55074626865671,63.0,121.0,187.75,123.41791044776119,63.0,116.0,180.0,129.07611940298509,63.0,124.0,188.75
38,126.30597014925372,63.0,124.0,188.0,123.41791044776119,63.0,116.0,180.0,129.3089552238806,63.0,124.0,189.0
39,126.42238805970149,63.0,124.0,188.0,123.41791044776119,63.0,116.0,180.0,130.4597014925373,63.0,124.5,189.75
40,130.45671641791046,63.0,125.0,189.75,129.5641791044776,63.0,125.0,188.75,132.81940298507462,63.0,125.0,190.0
41,133.01044776119403,63.0,125.0,190.0,131.8955223880597,63.0,125.0,189.75,134.50597014925373,63.0,125.0,198.0
42,133.32835820895522,63.0,125.0,190.0,132.2134328358209,63.0,125.0,190.0,135.20298507462687,63.0,125.0,198.0
43,133.32835820895522,63.0,125.0,190.0,132.2134328358209,63.0,125.0,190.0,136.65223880597014,63.0,125.5,204.75
44,137.59402985074627,63.0,132.0,198.0,135.41194029850746,63.0,125.0,197.5,137.28358208955223,63.0,129.0,204.75
45,138.84925373134328,63.0,132.0,204.0,136.4597014925373,63.0,125.0,198.0,138.455223880597,63.0,132.0,205.75
46,139.38507462686567,63.0,132.5,205.75,136.8089552238806,63.0,125.0,201.0,139.1731343283582,63.0,133.0,206.0
47,140.66268656716417,63.0,134.0,206.0,138.8223880597015,63.0,126.0,206.0,140.9597014925373,63.0,134.0,206.0
48,141.80746268656716,63.0,134.0,206.0,139.6373134328358,63.0,129.0,206.0,141.5,63.0,134.0,206.0
49,142.76716417910447,65.0,134.0,206.0,139.6373134328358,63.0,129.0,206.0,141.91492537313434,63.0,134.0,206.0
50,143.52388059701494,71.0,135.0,206.0,139.9597014925373,63.0,129.0,206.0,143.3268656716418,65.0,134.0,206.0
51,145.51044776119403,71.0,135.0,206.0,143.78358208955223,71.0,134.0,206.0,144.29402985074626,71.0,134.0,206.0
52,146.25223880597014,71.0,135.0,211.5,144.42835820895522,71.0,134.0,206.0,145.15671641791045,71.0,134.5,206.0
53,146.7865671641791,71.0,135.0,211.5,144.7507462686567,71.0,134.0,206.0,145.78507462686568,71.0,134.5,206.0
54,146.85671641791043,71.0,135.0,211.5,145.0731343283582,71.0,134.0,206.0,146.41044776119404,71.0,135.0,206.0
55,146.85671641791043,71.0,135.0,211.5,145.18955223880596,71.0,134.5,206.0,147.06567164179106,71.0,135.0,206.0
56,147.6179104477612,71.0,135.0,212.0,145.7268656716418,71.0,135.0,210.75,148.51940298507463,71.0,135.0,211.5
57,148.34328358208955,71.0,135.0,212.75,146.15671641791045,71.0,135.0,212.0,149.25522388059701,71.0,135.0,212.0
58,149.17910447761193,71.0,135.0,213.0,146.36716417910446,71.0,135.0,212.0,150.0731343283582,71.0,135.0,212.0
59,149.90149253731343,71.0,135.0,213.0,147.79701492537313,71.0,135.0,213.0,150.91492537313434,71.0,135.0,213.0
60,150.35223880597016,71.0,135.0,213.0,147.79701492537313,71.0,135.0,213.0,151.38507462686567,71.0,135.0,213.0
61,151.2582089552239,71.0,135.0,213.0,147.79701492537313,71.0,135.0,213.0,152.29850746268656,71.0,135.0,213.0
62,152.3820895522388,71.0,135.0,213.0,147.86716417910446,71.0,135.0,213.0,153.12537313432836,71.0,135.0,213.0
63,153.71194029850747,71.0,135.0,213.0,147.96119402985076,71.0,135.0,213.0,154.04776119402985,71.0,135.0,213.0
64,154.6,71.0,135.0,213.0,150.23582089552238,71.0,135.0,213.0,154.62686567164178,71.0,135.0,213.0
65,154.93880597014925,71.0,135.0,213.0,151.9223880597015,71.0,135.0,213.0,155.21194029850747,71.0,135.0,213.0
66,155.11492537313433,71.0,135.0,213.0,152.20298507462687,71.0,135.0,213.0,156.1134328358209,71.0,135.0,213.0
67,155.59701492537314,71.0,135.0,213.0,152.20298507462687,71.0,135.0,213.0,157.2537313432836,71.0,135.0,213.75
68,157.044776119403,71.25,136.5,213.0,153.37462686567164,71.0,135.0,213.0,157.78955223880598,71.0,137.0,215.75
69,158.19552238805971,71.25,136.5,213.75,153.4597014925373,71.0,135.0,213.0,158.89402985074628,71.0,140.0,220.0
70,158.93283582089552,72.0,136.5,214.0,154.56567164179106,71.0,135.0,213.0,159.54925373134327,72.0,141.0,220.0
71,160.06119402985075,75.0,140.0,218.5,157.93731343283582,71.0,137.0,214.0,160.37611940298507,72.0,141.0,220.75
72,160.34925373134328,75.0,140.0,218.5,158.02238805970148,71.0,139.0,214.0,161.01641791044776,72.0,141.0,221.0
73,160.75223880597014,75.0,140.0,220.0,158.19253731343284,71.0,139.0,214.0,161.68955223880596,72.0,143.0,221.75
74,161.2955223880597,75.0,141.0,220.75,158.75671641791044,71.0,139.0,220.75,162.63134328358208,72.0,143.0,222.0
75,162.1373134328358,75.0,141.0,221.0,159.2044776119403,71.0,139.0,221.0,163.66417910447763,73.5,143.0,222.0
76,162.42985074626867,75.0,141.0,221.0,159.8223880597015,71.0,141.0,221.0,164.94328358208955,73.5,143.0,222.0
77,163.04626865671642,78.0,141.0,221.0,161.06268656716418,71.25,141.0,222.0,165.34776119402986,73.5,143.0,222.0
78,163.16567164179105,78.0,141.0,221.0,161.2865671641791,71.25,141.0,222.0,165.70298507462687,73.5,143.0,222.75
79,164.58358208955224,78.0,141.0,222.0,162.07014925373133,71.25,143.0,222.0,166.1820895522388,78.0,143.0,222.75
80,165.25970149253732,78.0,141.0,222.0,162.07014925373133,71.25,143.0,222.0,166.68358208955223,78.0,143.0,223.0
81,165.57164179104478,78.0,141.0,222.75,162.16567164179105,71.25,143.0,222.0,167.1179104477612,78.0,143.0,223.0
82,166.28059701492538,78.0,143.0,222.75,162.6134328358209,72.0,143.0,222.0,168.32835820895522,78.0,143.0,224.0
83,166.71940298507462,78.0,143.0,222.75,162.6134328358209,72.0,143.0,222.0,168.71044776119402,78.0,143.0,225.5
84,167.02089552238806,78.0,143.0,222.75,163.48208955223882,72.0,143.0,222.0,169.12537313432836,78.0,143.0,225.5
85,167.49402985074627,78.0,143.0,226.0,164.69850746268656,78.0,143.0,223.0,169.4716417910448,78.0,143.0,226.75
86,167.92835820895522,78.0,143.0,229.0,165.86567164179104,78.0,143.0,223.75,170.66268656716417,78.0,143.0,228.5
87,168.9731343283582,78.0,143.0,229.0,166.3462686567164,78.0,143.0,223.75,170.94179104477612,78.0,143.0,229.0
88,169.38358208955225,78.0,143.0,229.75,166.44179104477612,78.0,143.0,223.75,171.31641791044777,78.0,143.0,229.0
89,169.74029850746268,78.0,143.0,229.75,167.12537313432836,78.0,143.0,226.25,172.15074626865672,78.0,146.0,229.75
90,170.21641791044777,78.0,143.0,229.75,167.12537313432836,78.0,143.0,226.25,172.31194029850747,78.0,146.0,229.75
91,170.63134328358208,78.0,143.0,235.75,167.12537313432836,78.0,143.0,226.25,172.82537313432834,78.0,149.0,230.75
92,170.68059701492538,78.0,143.0,235.75,168.1417910447761,78.0,143.0,226.25,173.2955223880597,78.0,149.0,236.0
93,171.22985074626865,78.0,143.0,235.75,168.49253731343285,78.0,143.0,226.25,174.05373134328357,78.0,149.0,238.75
94,172.0328358208955,78.0,143.0,236.75,168.98358208955224,78.0,143.0,228.5,174.51194029850745,78.0,150.0,238.75
95,172.16119402985075,78.0,143.0,237.0,169.544776119403,78.0,143.0,229.0,174.8641791044776,78.0,151.0,238.75
96,172.5358208955224,78.0,143.0,237.0,169.9,78.0,143.0,229.0,175.61940298507463,78.0,151.0,238.75
97,172.80447761194029,78.0,143.0,237.0,169.9,78.0,143.0,229.0,176.21194029850747,78.0,151.0,238.75
98,173.07164179104478,78.0,143.0,237.75,170.32089552238807,78.0,143.0,229.0,176.51940298507463,78.0,151.0,239.75
99,173.88507462686567,78.0,143.0,238.0,170.32089552238807,78.0,143.0,229.0,176.7820895522388,78.0,151.0,240.75
100,177.69701492537314,82.0,151.0,246.0,174.9313432835821,78.0,149.0,243.0,180.3626865671642,78.0,151.0,246.0
