Budget,DISCLOSEPolicy_Benefit_65,DISCLOSEPolicy_65_0.25,DISCLOSEPolicy_65_0.5,DISCLOSEPolicy_65_0.75,StaticPolicy_Benefit_65,StaticPolicy_65_0.25,StaticPolicy_65_0.5,StaticPolicy_65_0.75,MCTSPolicy_Benefit_65,MCTSPolicy_65_0.25,MCTSPolicy_65_0.5,MCTSPolicy_65_0.75
16,68.44626865671641,0.0,78.0,88.0,62.96268656716418,0.0,78.0,88.0,72.86567164179104,0.0,88.0,125.0
17,71.96417910447761,0.0,88.0,125.0,65.55820895522388,0.0,88.0,88.0,74.17910447761194,0.0,88.0,125.0
18,77.55373134328359,0.0,88.0,135.0,74.1731343283582,0.0,88.0,125.0,81.84776119402986,11.75,88.0,135.0
19,80.78507462686566,0.0,88.0,135.0,77.47014925373135,0.0,88.0,135.0,86.35970149253731,47.0,88.0,135.0
20,86.14477611940299,55.0,88.0,135.0,82.54776119402985,0.0,88.0,143.0,86.64179104477611,47.0,88.0,135.0
21,94.07611940298507,55.0,88.0,143.0,89.63432835820896,0.0,88.0,143.0,91.00597014925373,55.0,88.0,135.0
22,95.95671641791044,55.0,88.0,143.0,91.3268656716418,0.0,88.0,143.0,92.94179104477612,55.0,88.0,143.0
23,95.95671641791044,55.0,88.0,143.0,91.3268656716418,0.0,88.0,143.0,94.90149253731343,55.0,88.0,143.0
24,105.05671641791045,55.0,88.0,151.0,99.81641791044777,47.0,88.0,143.0,102.46716417910447,61.0,88.0,151.0
25,105.5865671641791,55.0,88.0,151.0,99.81641791044777,47.0,88.0,143.0,105.2,61.0,88.0,151.0
26,107.04328358208956,61.0,88.0,151.0,101.27313432835821,49.0,88.0,143.0,105.87910447761195,61.0,88.0,151.0
27,111.00895522388059,61.0,88.0,159.0,111.40746268656716,55.0,88.0,166.0,109.26119402985074,61.0,88.0,165.0
28,111.85671641791045,61.0,88.0,165.0,111.49850746268656,55.0,88.0,166.0,111.83880597014925,61.0,88.0,165.75
29,111.85671641791045,61.0,88.0,165.0,111.49850746268656,55.0,88.0,166.0,112.23283582089552,61.0,88.0,166.0
30,114.36865671641792,61.0,88.0,166.0,114.17462686567164,61.0,88.0,166.0,116.45820895522388,61.0,102.0,166.0
31,115.61492537313433,61.0,88.0,166.0,114.17462686567164,61.0,88.0,166.0,118.8223880597015,63.0,110.0,166.0
32,116.05223880597015,61.5,95.0,166.0,114.17462686567164,61.0,88.0,166.0,119.58507462686568,63.0,110.0,166.0
33,120.0044776119403,63.0,116.0,166.0,119.63283582089552,63.0,110.0,179.75,122.98805970149253,63.0,116.0,180.0
34,122.61940298507463,63.0,118.0,180.0,121.29850746268657,63.0,116.0,179.75,124.85820895522389,63.0,118.0,188.0
35,123.49104477611941,63.0,118.0,180.0,121.72238805970149,63.0,116.0,180.0,126.5,63.0,124.0,188.0
36,123.49104477611941,63.0,118.0,180.0,121.72238805970149,63.0,116.0,180.0,126.61194029850746,63.0,124.0,188.0
37,125.55074626865671,63.0,121.0,187.75,123.41791044776119,63.0,116.0,180.0,128.9731343283582,63.0,124.0,188.0
38,126.30597014925372,63.0,124.0,188.0,123.41791044776119,63.0,116.0,180.0,129.544776119403,63.0,124.0,189.0
39,126.42238805970149,63.0,124.0,188.0,123.41791044776119,63.0,116.0,180.0,130.51940298507463,63.0,125.0,190.0
40,130.45671641791046,63.0,125.0,189.75,129.5641791044776,63.0,125.0,188.75,132.98805970149255,63.0,125.0,194.75
41,133.01044776119403,63.0,125.0,190.0,131.8955223880597,63.0,125.0,189.75,134.76268656716417,63.0,125.0,198.0
42,133.32835820895522,63.0,125.0,190.0,132.2134328358209,63.0,125.0,190.0,134.97462686567164,63.0,125.0,198.0
43,133.32835820895522,63.0,125.0,190.0,132.2134328358209,63.0,125.0,190.0,136.18955223880596,63.0,125.5,204.0
44,137.59402985074627,63.0,132.0,198.0,135.41194029850746,63.0,125.0,197.5,137.6,63.0,132.0,205.0
45,138.84925373134328,63.0,132.0,204.0,136.4597014925373,63.0,125.0,198.0,138.52537313432836,63.0,132.0,206.0
46,139.38507462686567,63.0,132.5,205.75,136.8089552238806,63.0,125.0,201.0,139.00149253731342,63.0,132.0,206.0
47,140.66268656716417,63.0,134.0,206.0,138.8223880597015,63.0,126.0,206.0,141.0358208955224,63.0,134.0,206.0
48,141.80746268656716,63.0,134.0,206.0,139.6373134328358,63.0,129.0,206.0,141.81492537313432,63.0,134.0,206.0
49,142.76716417910447,65.0,134.0,206.0,139.6373134328358,63.0,129.0,206.0,142.25223880597014,63.0,134.0,206.0
50,143.52388059701494,71.0,135.0,206.0,139.9597014925373,63.0,129.0,206.0,143.56119402985075,63.0,134.0,206.0
51,145.51044776119403,71.0,135.0,206.0,143.78358208955223,71.0,134.0,206.0,144.4313432835821,65.0,134.5,206.0
52,146.25223880597014,71.0,135.0,211.5,144.42835820895522,71.0,134.0,206.0,145.29402985074626,71.0,134.5,206.0
53,146.7865671641791,71.0,135.0,211.5,144.7507462686567,71.0,134.0,206.0,145.72537313432835,71.0,134.5,206.0
54,146.85671641791043,71.0,135.0,211.5,145.0731343283582,71.0,134.0,206.0,146.30149253731344,71.0,135.0,206.0
55,146.85671641791043,71.0,135.0,211.5,145.18955223880596,71.0,134.5,206.0,146.70597014925374,71.0,135.0,206.0
56,147.6179104477612,71.0,135.0,212.0,145.7268656716418,71.0,135.0,210.75,147.35373134328358,71.0,135.0,206.0
57,148.34328358208955,71.0,135.0,212.75,146.15671641791045,71.0,135.0,212.0,148.90597014925373,71.0,135.0,209.0
58,149.17910447761193,71.0,135.0,213.0,146.36716417910446,71.0,135.0,212.0,150.11194029850745,71.0,135.0,213.0
59,149.90149253731343,71.0,135.0,213.0,147.79701492537313,71.0,135.0,213.0,150.6537313432836,71.0,135.0,213.0
60,150.35223880597016,71.0,135.0,213.0,147.79701492537313,71.0,135.0,213.0,151.09701492537314,71.0,135.0,213.0
61,151.2582089552239,71.0,135.0,213.0,147.79701492537313,71.0,135.0,213.0,152.01641791044776,71.0,135.0,213.0
62,152.3820895522388,71.0,135.0,213.0,147.86716417910446,71.0,135.0,213.0,153.38059701492537,71.0,135.0,213.0
63,153.71194029850747,71.0,135.0,213.0,147.96119402985076,71.0,135.0,213.0,154.32835820895522,71.0,135.0,213.0
64,154.6,71.0,135.0,213.0,150.23582089552238,71.0,135.0,213.0,154.95373134328358,71.0,135.0,213.0
65,159.94328358208955,75.0,140.0,214.0,157.93731343283582,71.0,137.0,214.0,160.355223880597,71.0,141.0,221.0
