Budget,DISCLOSEPolicy_Benefit_171,DISCLOSEPolicy_171_0.25,DISCLOSEPolicy_171_0.5,DISCLOSEPolicy_171_0.75,StaticPolicy_Benefit_171,StaticPolicy_171_0.25,StaticPolicy_171_0.5,StaticPolicy_171_0.75,MCTSPolicy_Benefit_171,MCTSPolicy_171_0.25,MCTSPolicy_171_0.5,MCTSPolicy_171_0.75
16,68.44626865671641,0.0,78.0,88.0,62.96268656716418,0.0,78.0,88.0,71.5865671641791,0.0,88.0,118.0
17,71.96417910447761,0.0,88.0,125.0,65.55820895522388,0.0,88.0,88.0,74.11194029850746,0.0,88.0,125.0
18,77.55373134328359,0.0,88.0,135.0,74.1731343283582,0.0,88.0,125.0,79.16865671641791,0.0,88.0,135.0
19,80.78507462686566,0.0,88.0,135.0,77.47014925373135,0.0,88.0,135.0,84.6089552238806,0.0,88.0,135.0
20,86.14477611940299,55.0,88.0,135.0,82.54776119402985,0.0,88.0,143.0,85.54925373134328,47.0,88.0,135.0
21,94.07611940298507,55.0,88.0,143.0,89.63432835820896,0.0,88.0,143.0,90.05223880597015,55.0,88.0,135.0
22,95.95671641791044,55.0,88.0,143.0,91.3268656716418,0.0,88.0,143.0,92.46417910447761,55.0,88.0,143.0
23,95.95671641791044,55.0,88.0,143.0,91.3268656716418,0.0,88.0,143.0,94.42686567164179,55.0,88.0,143.0
24,105.05671641791045,55.0,88.0,151.0,99.81641791044777,47.0,88.0,143.0,101.53731343283582,61.0,88.0,151.0
25,105.5865671641791,55.0,88.0,151.0,99.81641791044777,47.0,88.0,143.0,105.09253731343284,61.0,88.0,151.0
26,107.04328358208956,61.0,88.0,151.0,101.27313432835821,49.0,88.0,143.0,106.31940298507463,61.0,88.0,151.0
27,111.00895522388059,61.0,88.0,159.0,111.40746268656716,55.0,88.0,166.0,109.24029850746268,61.0,88.0,165.0
28,111.85671641791045,61.0,88.0,165.0,111.49850746268656,55.0,88.0,166.0,112.27014925373135,61.0,88.0,165.75
29,111.85671641791045,61.0,88.0,165.0,111.49850746268656,55.0,88.0,166.0,112.74029850746268,61.0,88.0,165.75
30,114.36865671641792,61.0,88.0,166.0,114.17462686567164,61.0,88.0,166.0,117.0223880597015,63.0,88.0,166.0
31,115.61492537313433,61.0,88.0,166.0,114.17462686567164,61.0,88.0,166.0,118.91492537313432,63.0,102.0,166.0
32,116.05223880597015,61.5,95.0,166.0,114.17462686567164,61.0,88.0,166.0,119.56119402985074,63.0,102.0,175.75
33,120.0044776119403,63.0,116.0,166.0,119.63283582089552,63.0,110.0,179.75,122.03880597014926,63.0,113.0,180.0
34,122.61940298507463,63.0,118.0,180.0,121.29850746268657,63.0,116.0,179.75,123.99701492537314,63.0,117.0,185.5
35,123.49104477611941,63.0,118.0,180.0,121.72238805970149,63.0,116.0,180.0,126.01194029850747,63.0,120.0,185.5
36,123.49104477611941,63.0,118.0,180.0,121.72238805970149,63.0,116.0,180.0,126.09701492537313,63.0,120.0,185.5
37,125.55074626865671,63.0,121.0,187.75,123.41791044776119,63.0,116.0,180.0,128.68507462686568,63.0,124.0,188.0
38,126.30597014925372,63.0,124.0,188.0,123.41791044776119,63.0,116.0,180.0,129.2462686567164,63.0,124.0,188.0
39,126.42238805970149,63.0,124.0,188.0,123.41791044776119,63.0,116.0,180.0,130.2417910447761,63.0,124.0,189.0
40,130.45671641791046,63.0,125.0,189.75,129.5641791044776,63.0,125.0,188.75,132.4671641791045,63.0,125.0,190.0
41,133.01044776119403,63.0,125.0,190.0,131.8955223880597,63.0,125.0,189.75,134.31194029850747,63.0,125.0,198.0
42,133.32835820895522,63.0,125.0,190.0,132.2134328358209,63.0,125.0,190.0,134.6358208955224,63.0,125.0,198.0
43,133.32835820895522,63.0,125.0,190.0,132.2134328358209,63.0,125.0,190.0,135.9044776119403,63.0,125.0,204.0
44,137.59402985074627,63.0,132.0,198.0,135.41194029850746,63.0,125.0,197.5,137.6089552238806,63.0,125.5,204.75
45,138.84925373134328,63.0,132.0,204.0,136.4597014925373,63.0,125.0,198.0,138.69402985074626,63.0,129.0,205.0
46,139.38507462686567,63.0,132.5,205.75,136.8089552238806,63.0,125.0,201.0,139.29701492537313,63.0,132.0,206.0
47,140.66268656716417,63.0,134.0,206.0,138.8223880597015,63.0,126.0,206.0,140.65522388059702,63.0,132.5,206.0
48,141.80746268656716,63.0,134.0,206.0,139.6373134328358,63.0,129.0,206.0,141.43432835820894,63.0,133.5,206.0
49,142.76716417910447,65.0,134.0,206.0,139.6373134328358,63.0,129.0,206.0,141.87313432835822,63.0,133.5,206.0
50,143.52388059701494,71.0,135.0,206.0,139.9597014925373,63.0,129.0,206.0,142.87611940298507,63.0,134.0,206.0
51,145.51044776119403,71.0,135.0,206.0,143.78358208955223,71.0,134.0,206.0,143.99253731343285,63.0,134.0,206.0
52,146.25223880597014,71.0,135.0,211.5,144.42835820895522,71.0,134.0,206.0,145.04179104477612,71.0,134.0,206.0
53,146.7865671641791,71.0,135.0,211.5,144.7507462686567,71.0,134.0,206.0,145.5641791044776,71.0,134.0,206.0
54,146.85671641791043,71.0,135.0,211.5,145.0731343283582,71.0,134.0,206.0,146.23432835820896,71.0,134.5,206.0
55,146.85671641791043,71.0,135.0,211.5,145.18955223880596,71.0,134.5,206.0,146.9089552238806,71.0,135.0,206.0
56,147.6179104477612,71.0,135.0,212.0,145.7268656716418,71.0,135.0,210.75,147.65970149253732,71.0,135.0,206.0
57,148.34328358208955,71.0,135.0,212.75,146.15671641791045,71.0,135.0,212.0,149.20597014925374,71.0,135.0,209.0
58,149.17910447761193,71.0,135.0,213.0,146.36716417910446,71.0,135.0,212.0,150.02089552238806,71.0,135.0,212.75
59,149.90149253731343,71.0,135.0,213.0,147.79701492537313,71.0,135.0,213.0,150.6179104477612,71.0,135.0,213.0
60,150.35223880597016,71.0,135.0,213.0,147.79701492537313,71.0,135.0,213.0,150.9910447761194,71.0,135.0,213.0
61,151.2582089552239,71.0,135.0,213.0,147.79701492537313,71.0,135.0,213.0,152.16268656716417,71.0,135.0,213.0
62,152.3820895522388,71.0,135.0,213.0,147.86716417910446,71.0,135.0,213.0,153.56567164179106,71.0,135.0,213.0
63,153.71194029850747,71.0,135.0,213.0,147.96119402985076,71.0,135.0,213.0,154.24776119402986,71.0,135.0,213.0
64,154.6,71.0,135.0,213.0,150.23582089552238,71.0,135.0,213.0,155.07164179104478,71.0,135.0,213.0
65,154.93880597014925,71.0,135.0,213.0,151.9223880597015,71.0,135.0,213.0,155.47761194029852,71.0,135.0,213.0
66,155.11492537313433,71.0,135.0,213.0,152.20298507462687,71.0,135.0,213.0,155.93731343283582,71.0,135.0,213.0
67,155.59701492537314,71.0,135.0,213.0,152.20298507462687,71.0,135.0,213.0,156.84776119402986,71.0,140.0,213.0
68,157.044776119403,71.25,136.5,213.0,153.37462686567164,71.0,135.0,213.0,157.80746268656716,71.0,140.0,214.0
69,158.19552238805971,71.25,136.5,213.75,153.4597014925373,71.0,135.0,213.0,158.81492537313432,71.0,140.0,214.0
70,158.93283582089552,72.0,136.5,214.0,154.56567164179106,71.0,135.0,213.0,159.63283582089554,71.0,141.0,214.75
71,160.06119402985075,75.0,140.0,218.5,157.93731343283582,71.0,137.0,214.0,160.3,71.0,141.0,215.0
72,160.34925373134328,75.0,140.0,218.5,158.02238805970148,71.0,139.0,214.0,161.05223880597015,71.0,143.0,220.0
73,160.75223880597014,75.0,140.0,220.0,158.19253731343284,71.0,139.0,214.0,161.6358208955224,71.25,143.0,220.75
74,161.2955223880597,75.0,141.0,220.75,158.75671641791044,71.0,139.0,220.75,162.52388059701494,72.0,143.0,222.0
75,162.1373134328358,75.0,141.0,221.0,159.2044776119403,71.0,139.0,221.0,163.58656716417912,72.0,143.0,222.0
76,162.42985074626867,75.0,141.0,221.0,159.8223880597015,71.0,141.0,221.0,164.47014925373134,72.0,143.0,222.0
77,163.04626865671642,78.0,141.0,221.0,161.06268656716418,71.25,141.0,222.0,164.86865671641792,72.0,143.0,222.0
78,163.16567164179105,78.0,141.0,221.0,161.2865671641791,71.25,141.0,222.0,165.85671641791043,73.5,143.0,223.0
79,164.58358208955224,78.0,141.0,222.0,162.07014925373133,71.25,143.0,222.0,166.53880597014924,78.0,143.0,223.75
80,165.25970149253732,78.0,141.0,222.0,162.07014925373133,71.25,143.0,222.0,167.01194029850745,78.0,143.0,224.0
81,165.57164179104478,78.0,141.0,222.75,162.16567164179105,71.25,143.0,222.0,167.62089552238805,78.0,143.0,225.5
82,166.28059701492538,78.0,143.0,222.75,162.6134328358209,72.0,143.0,222.0,168.69253731343284,78.0,143.0,226.0
83,166.71940298507462,78.0,143.0,222.75,162.6134328358209,72.0,143.0,222.0,169.1373134328358,78.0,143.0,226.75
84,167.02089552238806,78.0,143.0,222.75,163.48208955223882,72.0,143.0,222.0,169.3641791044776,78.0,143.0,226.75
85,167.49402985074627,78.0,143.0,226.0,164.69850746268656,78.0,143.0,223.0,169.7731343283582,78.0,143.0,228.5
86,167.92835820895522,78.0,143.0,229.0,165.86567164179104,78.0,143.0,223.75,170.35671641791043,78.0,143.0,229.0
87,168.9731343283582,78.0,143.0,229.0,166.3462686567164,78.0,143.0,223.75,170.56567164179106,78.0,143.0,229.0
88,169.38358208955225,78.0,143.0,229.75,166.44179104477612,78.0,143.0,223.75,171.29850746268656,78.0,143.0,230.5
89,169.74029850746268,78.0,143.0,229.75,167.12537313432836,78.0,143.0,226.25,171.99402985074627,78.0,143.0,232.75
90,170.21641791044777,78.0,143.0,229.75,167.12537313432836,78.0,143.0,226.25,172.37761194029852,78.0,143.0,232.75
91,170.63134328358208,78.0,143.0,235.75,167.12537313432836,78.0,143.0,226.25,172.83731343283583,78.0,143.0,232.75
92,170.68059701492538,78.0,143.0,235.75,168.1417910447761,78.0,143.0,226.25,173.0776119402985,78.0,146.0,232.75
93,171.22985074626865,78.0,143.0,235.75,168.49253731343285,78.0,143.0,226.25,173.61194029850745,78.0,146.0,239.0
94,172.0328358208955,78.0,143.0,236.75,168.98358208955224,78.0,143.0,228.5,174.47462686567164,78.0,149.0,239.75
95,172.16119402985075,78.0,143.0,237.0,169.544776119403,78.0,143.0,229.0,174.95820895522388,78.0,149.0,240.0
96,172.5358208955224,78.0,143.0,237.0,169.9,78.0,143.0,229.0,175.5134328358209,78.0,149.0,240.0
97,172.80447761194029,78.0,143.0,237.0,169.9,78.0,143.0,229.0,176.09701492537314,78.0,149.0,240.0
98,173.07164179104478,78.0,143.0,237.75,170.32089552238807,78.0,143.0,229.0,176.47761194029852,78.0,149.0,240.75
99,173.88507462686567,78.0,143.0,238.0,170.32089552238807,78.0,143.0,229.0,176.84029850746268,78.0,150.0,241.0
100,174.32985074626865,78.0,148.0,239.75,170.32089552238807,78.0,143.0,229.0,177.21194029850747,78.0,151.0,241.0
101,174.5313432835821,78.0,149.0,239.75,171.0402985074627,78.0,143.0,229.0,177.7507462686567,78.0,151.0,242.75
102,175.29850746268656,78.0,149.0,242.5,171.75223880597014,78.0,143.0,236.75,178.6,78.0,151.0,243.0
103,175.5402985074627,78.0,149.0,242.5,172.70149253731344,78.0,149.0,237.0,179.15820895522387,78.0,151.0,243.0
104,176.04626865671642,78.0,150.0,243.0,173.25522388059701,78.0,149.0,239.75,179.44776119402985,78.0,151.0,243.0
105,176.5955223880597,78.0,151.0,243.0,173.25522388059701,78.0,149.0,239.75,179.80597014925374,78.0,151.0,243.0
106,177.4731343283582,78.5,151.0,245.25,174.83731343283583,78.0,149.0,242.5,180.11194029850745,78.0,151.0,243.0
107,178.01044776119403,82.0,151.0,246.0,174.9313432835821,78.0,149.0,243.0,180.68507462686568,78.0,151.0,243.0
108,178.51044776119403,82.0,151.0,247.75,175.19850746268656,78.0,149.0,243.75,181.08955223880596,78.0,151.0,243.0
109,178.79701492537313,82.0,151.0,247.75,176.5641791044776,78.0,151.0,245.5,181.5328358208955,78.0,151.0,246.0
110,179.08656716417912,82.0,151.0,247.75,177.5044776119403,78.0,151.0,245.5,182.09850746268657,78.0,151.0,247.75
111,179.9671641791045,82.0,151.0,250.75,177.97462686567164,78.0,151.0,246.75,182.53432835820897,78.0,151.0,249.5
112,180.33582089552237,82.0,151.0,250.75,178.1358208955224,78.0,151.0,246.75,182.89402985074628,78.0,151.0,249.5
113,180.92388059701491,88.0,151.0,251.0,179.04925373134327,78.0,151.0,248.5,183.3179104477612,78.0,151.0,251.0
114,181.32089552238807,88.0,151.0,251.0,180.07014925373133,86.5,151.0,248.75,183.41492537313434,78.0,151.0,251.0
115,181.91343283582088,88.0,151.0,251.0,180.66119402985075,88.0,151.0,248.75,183.99402985074627,78.5,151.0,251.75
116,182.3641791044776,88.0,151.0,251.0,181.26567164179104,88.0,151.0,248.75,184.22089552238805,78.5,151.0,251.75
117,182.62686567164178,88.0,151.0,251.75,181.26567164179104,88.0,151.0,248.75,184.27014925373135,78.5,151.0,251.75
118,182.88955223880598,88.0,151.0,251.75,181.85671641791043,88.0,151.0,250.0,184.71940298507462,82.0,151.0,252.75
119,183.15970149253732,88.0,151.0,251.75,181.85671641791043,88.0,151.0,250.0,185.03731343283582,82.0,151.0,253.0
120,183.4358208955224,88.0,151.0,252.75,181.91044776119404,88.0,151.0,250.0,185.3582089552239,82.0,151.0,253.0
121,183.48507462686567,88.0,151.0,252.75,182.07164179104478,88.0,151.0,250.0,185.73731343283583,86.5,151.0,254.5
122,184.07462686567163,88.0,151.0,253.0,182.12089552238805,88.0,151.0,250.0,186.2910447761194,88.0,151.0,254.75
123,184.43880597014925,88.0,152.0,253.0,182.17462686567166,88.0,151.0,250.0,186.8626865671642,88.0,151.0,254.75
124,184.76716417910447,88.0,153.0,253.0,182.33432835820895,88.0,151.0,250.0,187.11492537313433,88.0,151.0,254.75
125,185.05522388059703,88.0,153.0,253.75,182.66567164179105,88.0,151.0,250.0,187.38507462686567,88.0,151.0,254.75
126,185.56716417910448,88.0,153.0,253.75,184.2268656716418,88.0,151.0,252.75,187.68059701492538,88.0,151.0,254.75
127,185.92835820895522,88.0,153.0,253.75,185.51791044776118,88.0,151.0,254.5,188.0955223880597,88.0,151.5,254.75
128,186.11194029850745,88.0,153.0,254.75,185.77611940298507,88.0,151.0,254.5,188.41940298507464,88.0,152.5,254.75
129,186.8955223880597,88.0,153.0,254.75,185.99701492537312,88.0,151.0,254.5,188.52238805970148,88.0,152.5,254.75
130,187.22985074626865,88.0,153.0,256.5,186.52537313432836,88.0,151.0,254.5,188.81044776119404,88.0,153.5,254.75
131,187.76567164179104,88.0,153.0,258.75,186.57462686567163,88.0,151.0,254.5,189.05522388059703,88.0,153.5,254.75
132,188.26268656716417,88.0,154.5,259.75,187.16567164179105,88.0,151.0,254.5,189.73134328358208,88.0,155.0,256.5
133,188.64328358208957,88.0,157.0,260.75,188.03880597014924,88.0,151.0,255.0,189.9268656716418,88.0,155.0,258.75
134,189.28358208955223,88.0,157.0,260.75,188.28507462686568,88.0,152.0,255.0,190.1820895522388,88.0,157.0,258.75
135,189.64328358208957,88.0,159.0,260.75,188.33432835820895,88.0,152.0,255.0,190.77014925373135,88.0,157.0,259.0
136,190.11940298507463,88.0,159.0,260.75,188.58059701492536,88.0,152.0,255.0,190.9358208955224,88.0,157.0,259.0
137,190.3462686567164,88.0,159.0,260.75,188.58059701492536,88.0,152.0,255.0,191.15820895522387,88.0,158.5,259.0
138,190.9089552238806,88.0,159.0,260.75,188.8268656716418,88.0,152.0,255.0,191.4313432835821,88.0,158.5,259.0
139,190.95820895522388,88.0,159.0,260.75,189.61492537313433,88.0,154.5,257.75,191.53432835820897,88.0,158.5,259.0
140,191.28805970149253,88.0,159.0,260.75,190.30447761194029,88.0,158.5,259.0,191.63134328358208,88.0,158.5,259.0
141,191.60149253731342,88.0,159.0,260.75,190.6,88.0,158.5,259.0,191.93731343283582,88.0,159.0,259.0
142,191.65522388059702,88.0,159.0,260.75,190.6492537313433,88.0,158.5,259.0,192.10597014925372,88.0,159.0,259.0
143,191.65522388059702,88.0,159.0,260.75,190.94477611940297,88.0,158.5,259.0,192.30447761194029,88.0,159.0,260.5
144,191.9089552238806,88.0,159.0,261.0,190.94477611940297,88.0,158.5,259.0,192.35373134328358,88.0,159.0,260.5
145,192.05671641791045,88.0,159.0,261.0,190.94477611940297,88.0,158.5,259.0,192.99850746268658,88.0,159.0,260.75
146,192.2492537313433,88.0,159.0,261.0,191.23731343283583,88.0,158.5,259.75,193.30298507462686,88.0,159.0,260.75
147,192.2492537313433,88.0,159.0,261.0,191.23731343283583,88.0,158.5,259.75,193.35223880597016,88.0,159.0,260.75
148,192.5328358208955,88.0,159.0,261.0,191.23731343283583,88.0,158.5,259.75,193.40149253731343,88.0,159.0,260.75
149,192.62835820895523,88.0,159.0,261.0,191.23731343283583,88.0,158.5,259.75,193.60149253731342,88.0,159.0,260.75
150,192.8462686567164,88.0,159.0,261.0,191.45074626865673,88.0,158.5,259.75,193.80746268656716,88.0,159.0,260.75
151,193.19552238805971,88.0,159.0,262.5,192.86716417910446,88.0,159.0,262.5,194.1492537313433,88.0,159.0,262.5
152,193.94179104477612,88.0,159.0,264.5,194.01194029850745,88.0,159.0,264.5,194.45223880597015,88.0,160.5,262.5
153,193.94179104477612,88.0,159.0,264.5,194.41940298507464,88.0,159.0,264.5,194.60746268656717,88.0,160.5,262.5
154,194.0910447761194,88.0,159.0,264.5,194.41940298507464,88.0,159.0,264.5,194.60746268656717,88.0,160.5,262.5
155,194.39402985074628,88.0,159.0,265.0,194.86567164179104,88.0,159.0,265.0,194.72388059701493,88.0,160.5,262.5
156,194.544776119403,88.0,160.5,265.0,194.86567164179104,88.0,159.0,265.0,194.8626865671642,88.0,160.5,262.5
157,194.70597014925374,88.0,160.5,265.0,194.9716417910448,88.0,159.0,265.75,194.9955223880597,88.0,162.0,262.5
158,194.85671641791043,88.0,160.5,265.75,195.0686567164179,88.0,159.0,266.75,195.24328358208956,88.0,162.0,265.0
159,195.05074626865672,88.0,160.5,266.75,195.0686567164179,88.0,159.0,266.75,195.4089552238806,88.0,162.0,265.0
160,195.3626865671642,88.0,160.5,266.75,195.0686567164179,88.0,159.0,266.75,195.5641791044776,88.0,162.0,265.0
161,195.4597014925373,88.0,160.5,266.75,195.0686567164179,88.0,159.0,266.75,195.5641791044776,88.0,162.0,265.0
162,195.4597014925373,88.0,160.5,266.75,195.0686567164179,88.0,159.0,266.75,195.5641791044776,88.0,162.0,265.0
163,195.57014925373133,88.0,160.5,266.75,195.0686567164179,88.0,159.0,266.75,195.6134328358209,88.0,162.0,265.0
164,195.94477611940297,88.0,160.5,266.75,195.60149253731342,88.0,159.0,266.75,195.8820895522388,88.0,162.0,265.0
165,196.05074626865672,88.0,160.5,266.75,196.13283582089554,88.0,162.0,267.5,196.09402985074627,88.0,162.0,265.0
166,196.21044776119402,88.0,162.0,266.75,196.4,88.0,162.0,267.5,196.2492537313433,88.0,162.0,265.0
167,196.21044776119402,88.0,162.0,266.75,196.4,88.0,162.0,267.5,196.2492537313433,88.0,162.0,265.0
168,196.26417910447762,88.0,162.0,266.75,196.6686567164179,88.0,162.5,267.5,196.29850746268656,88.0,162.0,265.75
169,196.26417910447762,88.0,162.0,266.75,196.6686567164179,88.0,162.5,267.5,196.29850746268656,88.0,162.0,265.75
170,196.26417910447762,88.0,162.0,266.75,196.6686567164179,88.0,162.5,267.5,196.29850746268656,88.0,162.0,265.75
171,196.26417910447762,88.0,162.0,266.75,196.6686567164179,88.0,162.5,267.5,196.29850746268656,88.0,162.0,265.75
